hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1856,0,27101558
RTX3090,meta-llama/Llama-3.1-8B,embedding,1857,0,79544
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1857,0,348129
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1857,0,936230
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1857,0,230112
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1857,0,230020
RTX3090,meta-llama/Llama-3.1-8B,rope,1857,0,297611
RTX3090,meta-llama/Llama-3.1-8B,attn,1857,0,522672
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1857,0,936185
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1857,0,348845
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1857,0,3124206
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1857,0,127528
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1857,0,3123606
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1857,0,3210272
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1857,0,348210
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1857,0,27114954
RTX3090,meta-llama/Llama-3.1-8B,embedding,1858,0,79537
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1858,0,348472
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1858,0,935979
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1858,0,229996
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1858,0,229910
RTX3090,meta-llama/Llama-3.1-8B,rope,1858,0,297741
RTX3090,meta-llama/Llama-3.1-8B,attn,1858,0,522210
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1858,0,936359
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1858,0,348852
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1858,0,3126687
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1858,0,127548
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1858,0,3127041
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1858,0,3212845
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1858,0,348204
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1858,0,27133891
RTX3090,meta-llama/Llama-3.1-8B,embedding,1859,0,79788
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1859,0,348498
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1859,0,936440
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1859,0,230049
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1859,0,230000
RTX3090,meta-llama/Llama-3.1-8B,rope,1859,0,298086
RTX3090,meta-llama/Llama-3.1-8B,attn,1859,0,523331
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1859,0,936659
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1859,0,349113
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1859,0,3127276
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1859,0,127501
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1859,0,3128046
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1859,0,3214955
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1859,0,349015
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1859,0,27129875
RTX3090,meta-llama/Llama-3.1-8B,embedding,1860,0,79282
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1860,0,348754
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1860,0,935571
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1860,0,229890
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1860,0,229706
RTX3090,meta-llama/Llama-3.1-8B,rope,1860,0,298121
RTX3090,meta-llama/Llama-3.1-8B,attn,1860,0,522898
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1860,0,936322
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1860,0,349435
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1860,0,3126287
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1860,0,127768
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1860,0,3126127
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1860,0,3211837
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1860,0,349071
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1860,0,27113715
RTX3090,meta-llama/Llama-3.1-8B,embedding,1861,0,80139
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1861,0,349128
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1861,0,936196
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1861,0,229989
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1861,0,229967
RTX3090,meta-llama/Llama-3.1-8B,rope,1861,0,298336
RTX3090,meta-llama/Llama-3.1-8B,attn,1861,0,524250
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1861,0,936569
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1861,0,349528
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1861,0,3127084
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1861,0,127725
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1861,0,3126668
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1861,0,3213830
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1861,0,349257
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1861,0,27128648
RTX3090,meta-llama/Llama-3.1-8B,embedding,1862,0,80094
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1862,0,349439
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1862,0,936734
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1862,0,230106
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1862,0,229947
RTX3090,meta-llama/Llama-3.1-8B,rope,1862,0,298480
RTX3090,meta-llama/Llama-3.1-8B,attn,1862,0,524324
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1862,0,936683
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1862,0,349607
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1862,0,3126701
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1862,0,127686
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1862,0,3126455
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1862,0,3212293
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1862,0,349209
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1862,0,27133838
RTX3090,meta-llama/Llama-3.1-8B,embedding,1863,0,80045
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1863,0,349246
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1863,0,936370
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1863,0,230078
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1863,0,229954
RTX3090,meta-llama/Llama-3.1-8B,rope,1863,0,298359
RTX3090,meta-llama/Llama-3.1-8B,attn,1863,0,522575
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1863,0,936609
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1863,0,350028
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1863,0,3127914
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1863,0,127949
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1863,0,3127124
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1863,0,3213565
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1863,0,349340
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1863,0,27124730
RTX3090,meta-llama/Llama-3.1-8B,embedding,1864,0,79875
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1864,0,349336
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1864,0,936616
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1864,0,230241
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1864,0,230102
RTX3090,meta-llama/Llama-3.1-8B,rope,1864,0,298749
RTX3090,meta-llama/Llama-3.1-8B,attn,1864,0,523827
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1864,0,937028
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1864,0,350065
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1864,0,3128099
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1864,0,127820
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1864,0,3127149
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1864,0,3213276
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1864,0,349394
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1864,0,27121580
RTX3090,meta-llama/Llama-3.1-8B,embedding,1865,0,80139
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1865,0,349842
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1865,0,936808
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1865,0,230105
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1865,0,230062
RTX3090,meta-llama/Llama-3.1-8B,rope,1865,0,298761
RTX3090,meta-llama/Llama-3.1-8B,attn,1865,0,525233
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1865,0,936344
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1865,0,350112
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1865,0,3126618
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1865,0,128032
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1865,0,3127316
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1865,0,3213204
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1865,0,349943
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1865,0,27139685
RTX3090,meta-llama/Llama-3.1-8B,embedding,1866,0,80379
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1866,0,349672
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1866,0,936113
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1866,0,229981
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1866,0,229880
RTX3090,meta-llama/Llama-3.1-8B,rope,1866,0,298898
RTX3090,meta-llama/Llama-3.1-8B,attn,1866,0,522345
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1866,0,936313
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1866,0,350278
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1866,0,3125486
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1866,0,128110
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1866,0,3124919
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1866,0,3212066
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1866,0,349909
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1866,0,27131906
RTX3090,meta-llama/Llama-3.1-8B,embedding,1867,0,80313
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1867,0,350038
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1867,0,936004
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1867,0,230046
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1867,0,229908
RTX3090,meta-llama/Llama-3.1-8B,rope,1867,0,298802
RTX3090,meta-llama/Llama-3.1-8B,attn,1867,0,522351
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1867,0,936444
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1867,0,350547
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1867,0,3125553
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1867,0,128094
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1867,0,3125543
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1867,0,3212942
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1867,0,350592
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1867,0,27117084
RTX3090,meta-llama/Llama-3.1-8B,embedding,1868,0,80153
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1868,0,350334
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1868,0,936293
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1868,0,230049
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1868,0,229916
RTX3090,meta-llama/Llama-3.1-8B,rope,1868,0,299011
RTX3090,meta-llama/Llama-3.1-8B,attn,1868,0,520434
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1868,0,936736
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1868,0,350853
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1868,0,3128095
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1868,0,128258
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1868,0,3128194
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1868,0,3215228
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1868,0,350825
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1868,0,27129518
RTX3090,meta-llama/Llama-3.1-8B,embedding,1869,0,80387
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1869,0,350684
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1869,0,937346
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1869,0,230388
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1869,0,230209
RTX3090,meta-llama/Llama-3.1-8B,rope,1869,0,299039
RTX3090,meta-llama/Llama-3.1-8B,attn,1869,0,522592
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1869,0,937413
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1869,0,350861
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1869,0,3128227
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1869,0,128228
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1869,0,3127143
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1869,0,3214039
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1869,0,350874
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1869,0,27139779
RTX3090,meta-llama/Llama-3.1-8B,embedding,1870,0,80376
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1870,0,350426
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1870,0,936677
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1870,0,230054
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1870,0,229944
RTX3090,meta-llama/Llama-3.1-8B,rope,1870,0,299054
RTX3090,meta-llama/Llama-3.1-8B,attn,1870,0,524454
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1870,0,936378
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1870,0,350959
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1870,0,3125498
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1870,0,128441
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1870,0,3124710
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1870,0,3211423
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1870,0,350782
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1870,0,27123274
RTX3090,meta-llama/Llama-3.1-8B,embedding,1871,0,80262
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1871,0,350676
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1871,0,936638
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1871,0,229986
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1871,0,229955
RTX3090,meta-llama/Llama-3.1-8B,rope,1871,0,299264
RTX3090,meta-llama/Llama-3.1-8B,attn,1871,0,524586
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1871,0,936621
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1871,0,351022
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1871,0,3126894
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1871,0,128517
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1871,0,3126879
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1871,0,3212274
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1871,0,351197
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1871,0,27135237
RTX3090,meta-llama/Llama-3.1-8B,embedding,1872,0,80286
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1872,0,350701
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1872,0,936120
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1872,0,229938
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1872,0,229808
RTX3090,meta-llama/Llama-3.1-8B,rope,1872,0,299542
RTX3090,meta-llama/Llama-3.1-8B,attn,1872,0,523206
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1872,0,935969
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1872,0,351053
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1872,0,3125427
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1872,0,128391
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1872,0,3124580
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1872,0,3210670
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1872,0,351665
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1872,0,27120517
RTX3090,meta-llama/Llama-3.1-8B,embedding,1873,0,80369
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1873,0,351122
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1873,0,936931
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1873,0,230147
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1873,0,230099
RTX3090,meta-llama/Llama-3.1-8B,rope,1873,0,299518
RTX3090,meta-llama/Llama-3.1-8B,attn,1873,0,522942
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1873,0,936599
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1873,0,351509
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1873,0,3127907
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1873,0,128538
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1873,0,3126945
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1873,0,3213307
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1873,0,351835
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1873,0,27135316
RTX3090,meta-llama/Llama-3.1-8B,embedding,1874,0,80222
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1874,0,351210
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1874,0,937203
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1874,0,230295
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1874,0,230210
RTX3090,meta-llama/Llama-3.1-8B,rope,1874,0,299566
RTX3090,meta-llama/Llama-3.1-8B,attn,1874,0,523109
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1874,0,937587
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1874,0,351708
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1874,0,3129044
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1874,0,128676
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1874,0,3128775
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1874,0,3214600
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1874,0,351756
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1874,0,27140462
RTX3090,meta-llama/Llama-3.1-8B,embedding,1875,0,80581
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1875,0,351469
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1875,0,937437
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1875,0,230318
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1875,0,230285
RTX3090,meta-llama/Llama-3.1-8B,rope,1875,0,299738
RTX3090,meta-llama/Llama-3.1-8B,attn,1875,0,526080
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1875,0,937686
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1875,0,351992
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1875,0,3130211
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1875,0,128684
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1875,0,3129990
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1875,0,3216246
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1875,0,351988
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1875,0,27140567
RTX3090,meta-llama/Llama-3.1-8B,embedding,1876,0,80308
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1876,0,351546
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1876,0,936425
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1876,0,230121
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1876,0,229975
RTX3090,meta-llama/Llama-3.1-8B,rope,1876,0,300091
RTX3090,meta-llama/Llama-3.1-8B,attn,1876,0,524373
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1876,0,936335
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1876,0,352248
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1876,0,3126095
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1876,0,128692
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1876,0,3125632
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1876,0,3212589
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1876,0,351924
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1876,0,27129935
RTX3090,meta-llama/Llama-3.1-8B,embedding,1877,0,80682
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1877,0,352048
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1877,0,937153
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1877,0,230186
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1877,0,230077
RTX3090,meta-llama/Llama-3.1-8B,rope,1877,0,299957
RTX3090,meta-llama/Llama-3.1-8B,attn,1877,0,521041
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1877,0,936970
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1877,0,352293
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1877,0,3127539
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1877,0,128886
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1877,0,3128155
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1877,0,3214862
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1877,0,352779
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1877,0,27140539
RTX3090,meta-llama/Llama-3.1-8B,embedding,1878,0,80244
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1878,0,352002
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1878,0,936143
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1878,0,230073
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1878,0,230060
RTX3090,meta-llama/Llama-3.1-8B,rope,1878,0,300112
RTX3090,meta-llama/Llama-3.1-8B,attn,1878,0,524324
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1878,0,936735
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1878,0,352553
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1878,0,3125862
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1878,0,128927
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1878,0,3125850
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1878,0,3214822
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1878,0,352717
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1878,0,27125907
RTX3090,meta-llama/Llama-3.1-8B,embedding,1879,0,80567
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1879,0,352656
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1879,0,936725
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1879,0,230148
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1879,0,230143
RTX3090,meta-llama/Llama-3.1-8B,rope,1879,0,300124
RTX3090,meta-llama/Llama-3.1-8B,attn,1879,0,523123
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1879,0,936528
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1879,0,352912
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1879,0,3125429
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1879,0,129105
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1879,0,3125102
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1879,0,3212677
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1879,0,353233
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1879,0,27120547
RTX3090,meta-llama/Llama-3.1-8B,embedding,1880,0,80189
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1880,0,352372
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1880,0,936052
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1880,0,229987
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1880,0,229844
RTX3090,meta-llama/Llama-3.1-8B,rope,1880,0,300382
RTX3090,meta-llama/Llama-3.1-8B,attn,1880,0,522959
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1880,0,937160
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1880,0,353276
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1880,0,3127363
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1880,0,129138
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1880,0,3127457
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1880,0,3213896
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1880,0,353081
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1880,0,27131633
RTX3090,meta-llama/Llama-3.1-8B,embedding,1881,0,80816
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1881,0,352954
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1881,0,937113
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1881,0,230117
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1881,0,230148
RTX3090,meta-llama/Llama-3.1-8B,rope,1881,0,300814
RTX3090,meta-llama/Llama-3.1-8B,attn,1881,0,524493
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1881,0,937513
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,1881,0,353013
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,1881,0,3131016
RTX3090,meta-llama/Llama-3.1-8B,act_fn,1881,0,129100
RTX3090,meta-llama/Llama-3.1-8B,up_proj,1881,0,3130106
RTX3090,meta-llama/Llama-3.1-8B,down_proj,1881,0,3214140
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,1881,0,353313
RTX3090,meta-llama/Llama-3.1-8B,lm_head,1881,0,27157588
RTX3090,meta-llama/Llama-3.1-8B,embedding,1882,0,80702
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,1882,0,352825
RTX3090,meta-llama/Llama-3.1-8B,q_proj,1882,0,937063
RTX3090,meta-llama/Llama-3.1-8B,k_proj,1882,0,230127
RTX3090,meta-llama/Llama-3.1-8B,v_proj,1882,0,230068
RTX3090,meta-llama/Llama-3.1-8B,rope,1882,0,300717
RTX3090,meta-llama/Llama-3.1-8B,attn,1882,0,524134
RTX3090,meta-llama/Llama-3.1-8B,o_proj,1882,0,937136
